host_id,host_name,host_since,host_response_rate,host_acceptance_rate,host_is_superhost
4088080,Wendelien,2012-11-07,1,0,f
18476160,Hugo And Manon,2014-07-20,1,1,f
5083526,Nina,2013-02-14,1,0.86,f
37995935,Manouk,2015-07-09,0.78,1,f
5379757,Nazanin,2013-03-08,1,1,f
36966167,Katja,2015-06-28,1,1,f
30595041,Christiaan,2015-04-04,1,0.95,f
4609002,Caroline,2013-01-06,1,1,f
14002439,Hanane,2014-04-07,1,1,f
7865933,Arnold,2013-08-01,1,1,f
15956048,Annemieke,2014-05-25,1,,f
14626841,Esther And Rick,2014-04-23,0.85,0.94,t
125667,Michle,2010-05-16,1,0.85,f
6734439,Tom,2013-06-04,0.6,1,f
15193544,Rhonda,2014-05-06,1,1,f
3482922,Paul,2012-09-05,0.75,1,f
715029,Rita,2011-06-18,1,0.94,f
31515102,Anne,2015-04-19,0.86,0.5,f
4412129,Benjamin,2012-12-15,1,1,f
16819959,Jenny,2014-06-15,0.8,0.75,f
11271934,Jasper,2014-01-13,1,0.56,f
24697811,Sander,2014-12-10,1,1,f
1285188,Eva,2011-10-13,0.8,0.54,f
7712524,Marije,2013-07-25,,,f
18463166,Stijn,2014-07-20,1,0.5,f
4720278,Ferry,2013-01-16,0.27,0.67,f
14622888,Eveline,2014-04-23,0.7,0.5,f
29845872,4Elements,2015-03-23,0.95,1,f
246493,Dotti,2010-09-27,1,0.94,f
13312750,Marijntje,2014-03-19,1,1,t
20362105,Rosanne,2014-08-21,1,1,f
3570579,Maurits,2012-09-14,,,f
4973567,Khalid,2013-02-05,0.8,1,f
8547780,Joost,2013-08-31,0.88,0.58,f
19426334,Maud,2014-08-04,0.89,0.22,f
24911172,Eduard,2014-12-16,,,f
12837717,Saulius,2014-03-05,1,0.77,t
4322943,Hinke,2012-12-04,1,0.89,t
1350442,Dominik,2011-10-30,,,f
6638330,Lenny,2013-05-29,0.9,1,f
3596023,Claudia,2012-09-17,1,0.72,f
4315478,Laura,2012-12-03,0.83,1,f
1344947,Andr,2011-10-28,0.8,0.88,f
3129593,Steffie,2012-08-01,1,1,f
3315498,Yuri,2012-08-20,0.92,0.64,f
9947883,Jette,2013-11-11,0.9,0.71,f
7778765,Martin,2013-07-28,0.88,1,f
15166646,Tommy,2014-05-06,1,0.94,f
909523,Mike,2011-08-02,1,0.97,f
13623668,Marion,2014-03-28,1,1,f
10659488,Kyra,2013-12-16,,,f
23802419,Klaartje,2014-11-16,1,1,f
7594884,Duco,2013-07-19,0.91,1,f
1865809,R & S,2012-03-05,0.33,,f
15995178,(email hidden),2014-05-26,0.3,1,f
15071067,Jael,2014-05-04,1,1,f
35452690,Johanna,2015-06-10,0.6,1,f
1266717,Nanne & Nick (Key-BnB),2011-10-09,0.92,0.94,f
26404668,Jeffrey,2015-01-20,1,1,f
11415754,Albane,2014-01-18,1,0.71,f
7607683,Victor,2013-07-20,1,0.83,t
20945631,Boaz,2014-09-04,1,1,f
34038127,Floor,2015-05-23,0.63,0.93,f
246493,Dotti,2010-09-27,1,0.94,f
246493,Dotti,2010-09-27,1,0.94,f
229174,Sabine,2010-09-09,0.92,0.86,f
35855092,Ronald,2015-06-15,0.9,0.94,f
19554941,Victor,2014-08-06,1,0.33,f
6126617,Wendy,2013-04-28,1,0.75,t
7491912,Jeanette,2013-07-15,1,1,f
15646635,Otto,2014-05-17,,,f
16343704,Eva,2014-06-03,1,0.75,t
4412823,Evi,2012-12-15,0.8,0.63,f
5687814,Nienke & Jaap,2013-03-30,,,f
1464510,Michiel,2011-12-02,0.96,0.99,f
7255679,Gerbert-Jan,2013-07-03,1,0.67,f
28113383,Gwenda,2015-02-21,1,0.93,f
15044327,Bertrand,2014-05-03,1,,f
8064699,Amber,2013-08-10,1,,f
22249857,Tara,2014-10-07,0.9,1,t
6720991,Marlou,2013-06-03,1,1,f
7107598,Anna Sophie,2013-06-25,1,0.93,f
4282295,Nicoline & Efrain,2012-11-29,1,1,t
15508250,Stefania,2014-05-14,0.75,0.69,f
14877933,Lorian,2014-04-29,,,f
29695450,Martina,2015-03-20,1,1,f
41145780,Geertje,2015-08-11,1,1,f
4417246,Anne,2012-12-16,0.5,,f
6176488,Nico,2013-05-01,1,1,f
6613332,Marieke,2013-05-28,1,1,f
4008339,Jolanda,2012-10-29,1,1,f
32921795,Lisa,2015-05-08,1,1,f
2819381,Mileid,2012-07-03,1,1,f
14214644,Carmen,2014-04-13,,,f
22452578,Liesbeth,2014-10-12,,,f
26577733,Lizzy,2015-01-23,1,0.86,f
8046865,Gunnar,2013-08-09,1,0.64,f
12378207,Tom,2014-02-19,0.93,0.84,f
11689647,Suzanne,2014-01-27,1,1,f
3079889,Janus,2012-07-28,1,0.86,f
16816223,Shea,2014-06-15,0.86,1,f
7109295,Minke,2013-06-25,1,0.83,t
5937512,Renee,2013-04-15,0.75,1,f
2673361,Guus,2012-06-18,1,1,f
15461656,Floris,2014-05-13,1,0,t
30789250,Niek,2015-04-07,1,0.7,f
3361425,Marcus,2012-08-24,,,f
28350230,Nathalie,2015-02-25,1,1,f
1464510,Michiel,2011-12-02,0.96,0.99,f
37390184,Sander Pepijn,2015-07-03,1,1,f
6256663,Bas,2013-05-06,0.82,1,f
10057801,Kim,2013-11-16,1,0.83,f
10762267,Maria,2013-12-22,0.93,0.2,f
5874735,Eline,2013-04-11,1,1,f
35784417,Siz,2015-06-14,0.82,1,f
17278751,Fleurien,2014-06-26,0.88,0.67,f
9302267,Short Stay Group,2013-10-08,0.92,0.3,f
11751874,Jeffrey,2014-01-29,0.97,0.98,f
7863904,Minke,2013-08-01,1,,f
3420412,Wouter And Hanna,2012-08-30,1,0.8,f
7909165,Martine,2013-08-03,0.9,1,t
9223344,Gary,2013-10-04,0.9,0.75,f
3484432,Menno,2012-09-05,1,1,f
8113445,Rory,2013-08-12,1,1,f
8956941,Sander,2013-09-20,1,1,f
3093054,Marlou,2012-07-29,1,,f
6524806,Jeroen,2013-05-22,0.83,1,f
1464510,Michiel,2011-12-02,0.96,0.99,f
5104770,Judith En Jurijn,2013-02-16,1,0.4,t
39516966,Roco,2015-07-25,0.83,1,f
13842640,Juliette,2014-04-03,0.95,0.45,f
17960124,Kirsten,2014-07-11,1,0.67,f
9694623,Suzanne,2013-10-29,1,0.8,t
32411251,Engelbert,2015-05-02,0.76,0.45,f
10355326,Sushy,2013-12-01,1,0.4,f
2793078,Nimesh,2012-07-01,1,,f
40934355,Rutger,2015-08-09,1,1,f
9302267,Short Stay Group,2013-10-08,0.92,0.3,f
6330542,Marcel,2013-05-11,1,1,f
14039696,Nicole,2014-04-08,0.5,1,f
669178,Sammy,2011-06-06,0.99,1,f
5364787,Tess,2013-03-07,1,0.45,f
1829492,Fred,2012-02-29,0.91,0.91,f
9364369,Stephan,2013-10-11,0.9,0.82,t
8684478,Angelique,2013-09-07,1,0.71,f
2174719,Natalie,2012-04-19,1,0.91,f
14758921,Jonathan,2014-04-26,,,f
2668240,Linda,2012-06-18,0.85,0.86,f
32846230,Jacqueline,2015-05-07,1,1,f
4364112,Floris,2012-12-09,1,1,f
35070684,Jimmy,2015-06-05,0.67,1,f
26834589,Jochem,2015-01-28,0.7,0.73,f
14608267,Thomas,2014-04-22,0.9,0.5,f
4133153,Bart,2012-11-12,1,0.2,f
4155845,Jan,2012-11-15,,,f
1256454,Lana,2011-10-06,0.75,0,f
18559737,Marja,2014-07-21,0.33,0.5,f
4165246,Yoram,2012-11-16,0.83,0.5,f
1176828,Rob,2011-09-18,1,1,f
7326423,Anna,2013-07-07,1,0.74,f
32276899,Anke,2015-04-30,0.8,0.93,f
30292036,Nitin,2015-03-30,1,0.56,f
6999042,Douwe&Niki,2013-06-19,1,1,f
4387825,Juri,2012-12-12,1,0.86,f
22540576,Tirza,2014-10-14,0.44,0.75,f
17536903,Hans,2014-07-02,1,1,f
14002367,Elianette & Levien,2014-04-07,1,,f
2296088,Luis & Lot,2012-05-05,1,1,f
21635143,Angela,2014-09-22,1,1,f
18729764,Kim,2014-07-23,0.5,0.77,f
1266717,Nanne & Nick (Key-BnB),2011-10-09,0.92,0.94,f
6708605,Jenny,2013-06-03,1,1,f
29848509,Leanne,2015-03-23,,,f
329249,Emmett,2010-12-28,1,1,f
12684743,Kim,2014-03-01,1,0.88,f
38359285,Jeroen,2015-07-13,1,0.5,f
9456796,Deborah,2013-10-16,0.83,0.75,f
14049960,Dennis,2014-04-08,1,1,t
10529722,Jose Pedro,2013-12-09,1,1,f
4898287,Quintus (Dutch Guy) & Stevie (Louisiana Girl),2013-01-29,1,1,f
20504396,Rens,2014-08-25,1,1,t
22352369,Silas,2014-10-10,1,0.9,f
30203349,Heleen,2015-03-29,0.7,0.57,f
4282295,Nicoline & Efrain,2012-11-29,1,1,t
17610480,Nathalie,2014-07-03,,,f
3027162,Ralph,2012-07-23,1,0.97,f
1829492,Fred,2012-02-29,0.91,0.91,f
7601596,Kirsten En Lenny,2013-07-20,1,1,f
6999042,Douwe&Niki,2013-06-19,1,1,f
27000154,Emmi,2015-01-31,1,1,f
4239235,Felice,2012-11-25,,,f
36691630,Loes,2015-06-25,0.98,0.74,f
13629179,Michelle,2014-03-28,,,f
20854218,Kim,2014-09-02,0.33,0.5,f
15618,Shelly,2009-05-02,,,f
2619571,Femke,2012-06-12,0.5,0.33,f
3957293,usta,2012-10-23,1,0.67,f
39424309,Tina,2015-07-24,1,1,f
11808529,Chrisje,2014-01-31,,,f
6335611,Hidde,2013-05-11,1,1,f
1616799,Daan,2012-01-17,1,1,f
6501518,Rachell,2013-05-21,1,1,f
1311217,Renske,2011-10-19,1,1,f
9035487,Sjouke,2013-09-24,0.8,1,f
6059074,Sam,2013-04-23,1,0.79,f
15706417,Wendy,2014-05-19,0.73,0.66,f
23563050,Kasia,2014-11-10,0.67,1,f
6880819,Daniel,2013-06-12,1,1,t
6363256,Jeffrey,2013-05-13,1,0.98,f
4166098,Eliska,2012-11-16,0.67,1,f
7144980,Ivo,2013-06-27,0.33,,f
18054094,David,2014-07-13,0.96,0.28,f
6999042,Douwe&Niki,2013-06-19,1,1,f
9981353,Mabel,2013-11-13,0.9,0.35,f
2160650,Jackie,2012-04-17,0.82,0.78,f
22047244,Gerard,2014-10-02,1,1,f
5321701,Maud,2013-03-04,0.67,1,f
4979621,Jorrit&Dirk,2013-02-05,1,0.99,f
1543378,Daniel And Thera,2011-12-28,0.89,0.95,f
28144474,Alice,2015-02-22,1,0.75,f
3744541,Daphne,2012-10-03,0.7,1,f
18040081,Tom,2014-07-13,1,,f
6054196,Frank & Elvira,2013-04-23,,,f
3448622,Cornelio,2012-09-02,0.87,0.96,f
9218534,Natasja,2013-10-03,1,1,f
5207623,Jesse & Anat,2013-02-24,0.5,1,f
34807838,Mick,2015-06-02,0.75,1,f
21391147,Joel,2014-09-16,0.9,1,f
19181041,Anouk,2014-07-30,1,1,f
8969821,Peter,2013-09-21,,,f
19908081,Michiel,2014-08-12,1,1,f
26570600,Rachel,2015-01-23,0.7,0.8,f
11087343,Rick,2014-01-07,1,1,f
22449982,Anouk,2014-10-12,1,0.88,t
4918024,Nicolas,2013-01-31,0.9,0.67,f
6428213,Roel,2013-05-16,1,,f
1259411,Alex,2011-10-07,0.6,0.89,f
775898,Karina,2011-07-04,1,0.92,f
24350931,Ralph,2014-12-01,1,1,f
9302267,Short Stay Group,2013-10-08,0.92,0.3,f
3327145,Olive,2012-08-21,0.94,1,f
2444422,Frans,2012-05-23,1,1,f
29520392,Janneke,2015-03-17,1,0.88,t
4029661,Hester,2012-11-01,1,0.89,f
10783298,Maarten,2013-12-23,1,0.33,f
9302267,Short Stay Group,2013-10-08,0.92,0.3,f
7015215,Hanna,2013-06-20,0.88,0.86,f
21392911,Melissa,2014-09-16,1,1,f
35687158,Jil,2015-06-13,0.8,0.75,f
6259485,Anouk,2013-05-06,1,1,f
18583653,Sennen,2014-07-21,0.93,0.71,f
2309485,Ned,2012-05-07,1,1,f
3573065,Paul,2012-09-15,1,1,t
2296776,Rogier,2012-05-05,1,1,f
4503744,Roelie,2012-12-27,1,0.65,f
15870406,Anna,2014-05-22,1,1,f
11889592,Nicole,2014-02-03,1,1,f
1266717,Nanne & Nick (Key-BnB),2011-10-09,0.92,0.94,f
21913912,Kc,2014-09-29,1,1,f
3071046,Cecile,2012-07-27,0.9,0.75,f
8746288,Hilary,2013-09-10,1,1,f
24358999,Olaf,2014-12-01,1,1,t
764986,Lientje,2011-07-01,0.83,1,f
12471051,Ela,2014-02-22,0.9,1,f
798559,Hannes,2011-07-09,1,1,f
17517212,Sanne,2014-07-01,0.89,1,f
12168686,Ronald & Sanne,2014-02-12,1,0.89,f
38942091,Jorien,2015-07-19,1,1,f
20602064,Bernard,2014-08-27,0.92,0.79,f
412277,Sean,2011-02-27,1,1,f
14110223,Jan Willem,2014-04-10,1,1,f
8645062,Hans & Olivia,2013-09-05,1,0.75,f
4693398,Tom,2013-01-13,1,,f
5130293,Merel,2013-02-18,1,0,f
4250322,Tjeerd,2012-11-26,0.75,1,f
9448067,Sophie,2013-10-15,1,0.88,f
2531171,Boat People,2012-06-03,0.95,0.89,f
23917371,Roman,2014-11-18,1,0.88,f
12464627,Rosa,2014-02-22,0.97,0.77,f
4225603,Niels,2012-11-23,1,1,f
19573034,Ivor,2015-06-16,1,1,f
6999042,Douwe&Niki,2013-06-19,1,1,f
8248771,Marjolein,2013-08-19,1,1,f
10429242,Pauline,2013-12-04,1,1,f
29695450,Martina,2015-03-20,1,1,f
7396914,Sonia,2013-07-10,0.9,1,f
13002092,Jeroen,2014-03-10,,,f
5846356,Elise,2013-04-09,0.57,0.95,f
4215391,Fem,2012-11-22,1,1,t
9012822,Jelle,2013-09-23,1,1,f
31661679,Werner,2015-04-21,1,,f
2650611,Carolien,2012-06-16,1,0.83,f
856540,Pierre,2011-07-23,1,1,f
3370598,Charlotte,2012-08-25,0.9,1,f
6077155,Ebba + Simon,2013-04-24,1,,f
6088062,Sophie Victorine,2013-04-25,0.86,0.84,f
6338151,Dorien,2013-05-11,0.7,0.4,f
7233485,Norbert,2013-07-02,0.85,0.71,f
2890097,Hugo,2012-07-10,0.83,0.44,f
6369106,Astrid,2013-05-13,0.86,1,f
8843719,Valrie,2013-09-15,0.88,0.43,f
9121131,Bastiaan,2013-09-29,1,1,t
4785555,Wen,2013-01-21,0.86,0.69,f
11467907,Lisette,2014-01-20,1,0.83,f
12784834,Crista,2014-03-04,1,0.69,f
8862576,Judith,2013-09-16,,,f
6580410,Toon,2013-05-26,1,0.87,t
15037548,Sonja,2014-05-03,1,,f
460228,Mike,2011-03-24,1,0.5,f
17093402,Mark & Jeroen,2014-06-22,1,0.67,f
4334644,Gilean,2012-12-05,0.9,0.67,f
5845221,Madir,2013-04-09,1,1,f
3545120,Dorien,2012-09-12,0.8,0.5,f
19440876,Daan & Nicky,2014-08-04,0.9,0.56,f
7283498,Juliette,2013-07-04,0.9,0.93,f
23381706,Dalibor,2014-11-05,1,0.83,f
36146390,Johanna,2015-06-18,1,0.96,f
3325489,Sherezade & Roger,2012-08-21,1,0.75,f
4879701,Marike,2013-01-28,0.46,0.9,f
18084675,Kim,2014-07-14,0.91,1,f
41183400,Fred,2015-08-11,0.76,0.86,f
41442507,Daniel,2015-08-14,1,1,f
12494095,Mara,2014-02-23,1,0.5,f
9000116,Georgia,2013-09-23,0.75,1,f
21963726,Peter,2014-09-30,0.9,0.8,f
41130076,Mik & Isabelle,2015-08-11,1,1,f
30827808,Simon,2015-04-08,1,1,f
14601126,Anne Marleen,2015-03-22,0.86,0.5,f
1464510,Michiel,2011-12-02,0.96,0.99,f
7414191,Hans,2013-07-11,0.88,0.67,f
8378048,Ineke,2013-08-25,1,1,f
3332206,Stef,2012-08-21,1,1,f
3165311,Ernst,2012-08-05,1,1,f
1719063,Sandeep,2012-02-08,,,f
35959598,Dorit,2015-06-16,1,0.94,f
16054765,Sandra,2014-05-27,1,0.71,f
4312792,Dominique,2012-12-03,1,0.33,f
6999042,Douwe&Niki,2013-06-19,1,1,f
5973112,Olya,2013-04-17,0.8,0.5,f
33663003,Jurjen,2015-05-18,1,0,f
3448622,Cornelio,2012-09-02,0.87,0.96,f
22391247,Pieter,2014-10-11,,,f
8534655,Ella,2013-08-30,0.9,1,f
3651794,Paco&Veerle,2012-09-23,1,0.5,f
20249049,Robert,2014-08-19,0.95,0.76,t
22838621,Marc & Amanda,2014-10-22,0.67,0.92,f
22604031,Sanneke,2014-10-16,1,1,f
6666198,Sandrina,2013-05-31,0.9,0.75,f
5844760,Iva,2013-04-09,1,0.95,t
5199473,Niek,2013-02-23,1,0.9,t
36134001,Katja,2015-06-18,0.92,1,f
27903311,Roos & Mark,2015-02-17,1,,f
39816184,Hans,2015-07-28,1,1,f
263233,Jan Willem,2010-10-16,1,0.67,t
16602759,Martijn,2014-06-10,1,1,f
16413566,Paul,2014-06-05,0.9,1,f
9400560,Marlies,2013-10-13,0.9,0.73,f
16846961,Rik,2014-06-16,1,1,f
28154037,Annette,2015-02-22,1,0.75,f
1694978,Meindert,2012-02-03,0.8,0.75,f
12095108,Een THUIS In Amsterdam,2014-02-09,0.67,1,f
8007543,Radu,2013-08-07,1,1,t
5219303,Ronit,2013-02-25,1,0.75,f
23554620,Marije,2014-11-10,0.6,1,f
29464144,Roxane & Isa,2015-03-16,0.5,1,f
6195733,Kim,2013-05-02,0.8,0.67,f
41259705,Joni,2015-08-12,1,1,f
12494026,Marloes,2014-02-23,1,1,f
2311047,Jantien,2012-05-07,1,1,f
8511067,Anna,2013-08-29,1,1,f
18908024,Robert,2014-07-26,0.2,1,f
3123809,Marjolein,2012-08-01,1,1,f
20250692,Yalcin,2014-08-19,1,0.81,f
7091004,Emma,2013-06-24,1,0.5,f
16322922,Cindy En Marc,2014-06-03,1,1,f
4979621,Jorrit&Dirk,2013-02-05,1,0.99,f
9668655,Maud,2013-10-27,1,0.67,f
1829492,Fred,2012-02-29,0.91,0.91,f
2241149,Jessika,2012-04-28,1,0.71,f
1109692,Eva,2011-09-04,0.8,0.33,f
33630710,Marion,2015-05-18,1,1,f
7928224,Mireya,2013-08-04,0.49,0.48,f
11499410,Richard,2014-01-21,,,f
37461448,Anieck,2015-07-04,0.9,1,f
41614930,Sven,2015-08-16,1,1,f
41747701,Marta,2015-08-17,1,1,f
30038837,Sjoerd,2015-03-26,1,0.58,f
29998319,Niels,2015-03-25,1,1,f
8064699,Amber,2013-08-10,1,,f
10825685,Roy,2013-12-26,1,1,f
41345947,Mikiew,2015-08-13,1,,f
36872336,Annelie,2015-06-27,1,1,f
19156771,Tom,2014-07-30,0.92,0.76,f
6755816,Charlotte,2013-06-05,0.91,1,f
4537622,Sita,2012-12-31,0.67,1,f
12378207,Tom,2014-02-19,0.93,0.84,f
1778934,Rehan,2012-02-20,1,1,f
7649994,Nienke,2013-07-22,,,f
77484,Annelies,2010-02-04,1,0.99,f
10222826,Bas,2013-11-24,0.5,0.83,f
2354743,Sabine,2012-05-12,1,0.65,f
13475201,Nicky,2014-03-24,1,1,f
35610219,Sharon,2015-06-12,1,0.67,f
2700299,Vivian,2012-06-21,0.75,0.63,f
6139977,Eva,2013-04-29,0.93,0.75,f
20515456,Dennis,2014-08-25,,,f
16363051,Erik-Jan,2014-06-04,1,0.5,f
10122091,Coen,2013-11-19,,,f
28457039,Gerbert,2015-02-27,1,0.75,f
23892548,Niels,2014-11-18,1,1,f
30063450,Gertjan,2015-03-26,1,1,f
13181512,Floris,2014-03-16,0.9,1,f
6999042,Douwe&Niki,2013-06-19,1,1,f
8079643,Martijn & Kate,2013-08-11,0.8,1,f
22140146,Maarten,2014-10-05,,,f
20253747,Bart,2014-08-19,0.67,1,f
29731329,Marjolijn,2015-03-21,0.89,1,f
13789240,Leidy,2014-04-01,1,1,f
11964763,Rene,2014-02-05,1,,f
19277328,Amsterdam,2014-08-01,1,0.5,t
3192554,Wieneke,2012-08-08,0.7,0.87,f
9722559,Ineke,2013-10-30,1,1,f
6333496,Angela,2013-05-11,,,f
9902439,Crispijn,2013-11-09,1,1,f
13072449,Ruth,2014-03-12,0.8,0.75,f
6508699,Marleen,2013-05-21,0.7,0.9,f
17485915,Sara,2014-07-01,1,1,f
32498868,Judith,2015-05-03,1,0.79,f
4512036,Nick,2012-12-28,1,1,f
7396829,Stefanie,2013-07-10,1,1,f
7974698,David,2013-08-06,1,0.91,f
27198009,Jules,2015-02-04,0.92,1,f
3338541,Annet,2012-08-22,0.8,0.87,f
307370,Sophie,2010-12-02,0.5,,f
6604777,Marjolein,2013-05-27,1,0.82,f
23850016,Mariah,2014-11-17,1,0.75,f
1829492,Fred,2012-02-29,0.91,0.91,f
3943590,Anne,2012-10-22,,,f
10358251,Lisa,2013-12-01,0.55,0.55,f
17139224,Sebastiaan,2014-06-23,1,0.87,f
9284477,Pieter,2013-10-07,0.75,0.67,f
7588663,Wessel,2013-07-19,1,1,f
19947214,Roeland,2014-08-13,,,f
34631053,Jessica,2015-05-31,1,0.92,f
32840600,Marnix,2015-05-07,1,0.86,f
5335635,Quinty & Yore,2013-03-05,1,1,f
12079391,Anne,2014-02-09,1,1,f
3927233,Rita,2012-10-20,0.7,0.77,f
31330602,Mark,2015-04-16,0.73,0.92,f
9445701,Sjoerd & Judith,2013-10-15,,,f
8114881,Yasmin,2013-08-12,1,,f
8558897,Alexander,2013-09-01,1,1,f
37154997,Wijnand,2015-06-30,1,1,f
11858880,Teun,2014-02-02,0.9,0.63,f
5034291,Nathalie,2013-02-10,,,f
7716961,Mojca,2013-07-25,1,1,f
6113063,Geraldien,2013-04-27,1,0.5,f
16060112,Roderick,2014-05-27,1,1,f
8558897,Alexander,2013-09-01,1,1,f
4979621,Jorrit&Dirk,2013-02-05,1,0.99,f
7749807,Paola,2013-07-27,0.8,1,f
7454957,Joep,2013-07-13,,,f
4119336,Eva,2012-11-11,0.83,1,f
1672475,Helga,2012-01-30,0.9,0.8,f
4097072,Puck,2012-11-08,0.1,0.75,f
40112976,Denise,2015-07-31,0.89,0.88,f
3084447,Caroline & Siewerd,2012-07-28,0.9,0.33,t
14366013,Anik,2014-04-16,1,0.33,t
7224365,Roos,2013-07-01,0.33,1,f
25229448,Robbert,2014-12-26,0.9,1,f
4621039,Thom,2013-01-07,,,f
26212740,Natascha,2015-01-16,0.5,1,f
6700686,Renzo,2013-06-02,1,,f
17299639,Wesley,2014-06-26,0.4,0.5,f
6999042,Douwe&Niki,2013-06-19,1,1,f
10945068,Lodewijk & Esther,2014-01-01,1,1,f
28957433,Bob En Stefanie,2015-03-08,1,0,f
14145772,Danielle,2014-04-11,0.4,0.9,f
23036552,Nicole,2014-10-27,0.75,0.67,f
1477191,Claudia,2011-12-06,1,,f
37019270,Mitchel,2015-06-29,0.91,0.93,f
5629651,My,2013-03-26,0.85,0.77,f
8464490,Marit,2013-08-27,0.96,0.21,f
12468549,Arno,2014-02-22,0.8,1,f
23600335,April,2014-11-11,1,0,f
33797861,Beike,2015-05-20,0.6,1,f
15503879,Jacqueline,2014-05-14,1,0.75,f
6999042,Douwe&Niki,2013-06-19,1,1,f
16776262,Godelieve,2014-06-14,1,1,t
1266717,Nanne & Nick (Key-BnB),2011-10-09,0.92,0.94,f
1266717,Nanne & Nick (Key-BnB),2011-10-09,0.92,0.94,f
19059254,Merijn,2014-07-28,1,1,f
35768742,Dirk,2015-06-14,1,1,f
41127172,Ernst,2015-08-11,,,f
20843100,J,2014-09-02,0.93,0.7,f
16433767,Laura,2014-06-05,0.27,0.75,f
29311072,Annemarie,2015-03-14,0.88,0.81,f
5819431,Jaime,2013-04-07,0.9,0.57,f
7402844,Marc,2013-07-10,,,f
15712287,Tessa,2014-05-19,0.92,0.8,f
4123588,Noushin,2012-11-11,0.6,1,f
13402636,Mirjam,2014-03-22,1,,f
6999042,Douwe&Niki,2013-06-19,1,1,f
1853754,Mau,2012-03-04,1,1,f
12017510,Martine,2014-02-07,1,1,f
3759494,Floris,2012-10-04,1,0.83,f
17299639,Wesley,2014-06-26,0.4,0.5,f
20231279,Tania,2014-08-18,1,0.34,f
20836919,Alexander,2014-09-02,0.83,0.67,f
7063973,Michiel,2013-06-23,1,1,f
1550094,Leonie,2011-12-30,1,0.8,f
24785245,Hans,2014-12-13,1,1,f
7781879,Mark,2013-07-28,,,f
8296118,Arno,2013-08-21,1,1,f
21180792,Stephanie,2014-09-10,0.83,1,f
24344396,Nicolette,2014-11-30,1,0,f
25745744,Jolanda,2015-01-07,0.99,0.94,f
39110511,Mike,2015-07-21,,,f
12856622,Gert-Jan,2014-03-06,0.83,0.9,f
208915,Bas,2010-08-22,0.86,,f
1421327,Holger,2011-11-18,1,1,f
21046373,Esther,2014-09-07,1,1,f
5755515,Barak,2013-04-03,0.96,1,f
12784049,Ruud,2014-03-04,0.94,1,f
888292,Cynthia En Jaap,2011-07-29,0.7,0.92,f
15729545,Marjolein,2014-05-19,1,0.69,f
5906319,Miss M.,2013-04-13,0.91,0.97,f
14887920,Sophie,2014-04-29,1,0.88,f
42703204,Lieke,2015-08-27,,,f
35952217,Chris,2015-06-16,1,1,f
31723933,Michael,2015-04-22,1,0.98,t
1780142,Cara,2012-02-20,1,1,f
1439356,Maurits,2011-11-24,1,0.89,t
15923139,Jan,2014-05-24,0.9,1,t
2687994,Michael,2012-06-20,1,1,f
6317523,Annemieke,2013-05-10,0.58,1,f
21572827,Hetty,2014-09-20,0.92,0.86,f
41192314,Arno,2015-08-11,1,1,f
11098265,Sigyn,2014-01-07,1,1,f
17114865,Clara,2014-06-22,1,0.92,f
2895020,Robert,2012-07-10,1,0.86,f
13165072,Jj,2014-03-15,0.7,1,f
12378207,Tom,2014-02-19,0.93,0.84,f
29720278,Simon,2015-03-21,1,1,f
15042041,Sassie,2014-05-03,1,1,f
17637796,Renske,2014-07-04,0.7,1,f
12283446,Nicole,2014-02-16,,,f
8891143,Mies,2013-09-17,1,0.63,t
9716723,Tara,2013-10-30,0.9,1,f
1953328,Xaviera,2012-03-18,1,,f
1409766,Wouter,2011-11-15,1,1,f
21572827,Hetty,2014-09-20,0.92,0.86,f
4673624,Thomas,2013-01-12,1,0.9,f
210082,Lisa,2010-08-23,,,f
2871004,Laura,2012-07-08,1,0.4,f
34583406,Guus,2015-05-30,,,f
18991973,Etil,2014-07-27,1,0.89,t
13959522,Laura,2014-04-06,,,f
4314111,Kimberley,2012-12-03,1,0.67,f
240194,Alexander,2010-09-20,0.97,0.55,f
4828655,Lize,2013-01-24,0.67,1,f
2466907,Bart,2012-05-26,1,1,f
9102829,Thabor,2013-09-28,1,1,f
3448622,Cornelio,2012-09-02,0.87,0.96,f
5988,Ramona,2009-01-04,1,1,f
277329,Sarah,2010-11-03,1,1,f
20030188,Felicia,2014-08-14,0.8,0.5,f
10289930,Janneke,2013-11-27,0.7,1,f
240194,Alexander,2010-09-20,0.97,0.55,f
16240153,Gera,2014-06-01,,,f
3473887,Bart,2012-09-04,0.83,1,f
19440780,Alexander,2014-08-04,0.9,0.75,t
32700238,Riet,2015-05-05,0.75,1,f
13898701,Ingrid,2014-04-04,0.94,1,f
8509275,Shanti,2013-08-29,1,1,f
16712573,Pelle,2014-06-12,,,f
1924176,Ana,2012-03-14,0.9,1,f
8548253,Riette,2013-08-31,0.6,0.83,f
14597928,Ivo,2014-04-22,1,0.92,t
5349850,Johanna,2013-03-06,1,0.6,f
7304906,Maurits,2013-07-05,0.6,0.91,f
1426693,Arnoud,2011-11-20,1,0.5,f
12893739,Paola,2014-03-07,0.72,0.85,f
1217378,Jordi,2011-09-27,,,f
29956800,Lara,2015-03-24,0.64,0.93,f
24969223,Quirien,2014-12-18,1,,f
2483843,Alban,2012-05-28,0.7,0.5,f
5436656,Katja,2013-03-12,0.7,1,f
